 Destination Port,Destination IP, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,111.251.104.29,36784,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,316251.6311,190.3001305,6130.666667,14626.76702,35985,23,592,296,350.7249635,544,48,36754,12251.33333,20554.93615,35985,184,0,0,0,0,72,92,81.55719878,108.7429317,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,255.250.93.105,36722,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,316785.5781,217.8530581,5246,13532.85859,35933,2,587,293.5,342.9467889,536,51,36700,9175,17840.56115,35933,2,0,0,0,0,72,112,81.69489679,136.1581613,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,86.142.147.213,23635,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,491939.9196,380.7911995,2954.375,7697.046148,21987,18,23010,11505,14849.2424,22005,1005,23617,4723.4,10284.8339,23121,49,0,0,0,0,72,132,126.9303998,253.8607997,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,47.107.154.152,82191142,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1757.789948,141.8279357,0.170334657,6322395.538,22300000,80600000,1,80600000,11500000,30400000,80600000,1,1582362,316472.4,698880.534,1566615,11,0,0,0,0,172,132,0.09733409,0.073000567,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,45024,0,45024,45024,80600000,0,80600000,80600000,DDoS
80,6.218.191.202,17459,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,665960.2497,400.9393436,2909.833333,5926.458754,14986,11,15987,7993.5,9904.444684,14997,990,17448,5816,8972.244368,16176,573,0,0,0,0,72,92,171.8311473,229.1081963,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,224.156.246.45,82176297,8,6,56,11607,20,0,7,5.656854249,5840,0,1934.5,2538.919278,141.9265704,0.170365428,6321253.615,22300000,80600000,1,80600000,11500000,30500000,80600000,1,1567229,313445.8,700335.5926,1566244,3,0,0,0,0,172,132,0.097351673,0.073013755,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,24017,0,24017,24017,80600000,0,80600000,80600000,DDoS
80,56.175.12.186,17604,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,660474.8921,454.4421722,2514.857143,5917.427128,15921,5,15983,7991.5,11294.61662,15978,5,17547,4386.75,7797.229652,16078,198,0,0,0,0,72,112,170.4158146,284.0263576,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,187.227.117.121,82177704,8,5,56,11607,20,0,7,5.656854249,5840,0,2321.4,3173.373883,141.9241404,0.15819376,6848142,23200000,80600000,3,80600000,11500000,30500000,80600000,3,1567519,391879.75,783038.2589,1566437,3,0,0,0,0,172,112,0.097350006,0.060843754,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,24031,0,24031,24031,80600000,0,80600000,80600000,DDoS
80,125.47.63.236,16463,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,706250.3796,485.9381644,2351.857143,5586.612135,15013,5,15038,7519,10626.40071,15033,5,16443,4110.75,7499.976506,15358,154,0,0,0,0,72,112,182.2268116,303.7113527,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,119.98.140.200,82175344,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,141.9282163,0.158198303,6847945.333,23200000,80600000,3,80600000,11500000,30500000,80600000,3,1567173,391793.25,782828.5447,1566036,190,0,0,0,0,172,112,0.097352802,0.060845501,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,29049,0,29049,29049,80600000,0,80600000,80600000,DDoS
80,173.96.214.103,15743,3,4,26,11601,20,0,8.666666667,10.26320288,10220,0,2900.25,4922.508194,738550.4669,444.6420631,2623.833333,5589.587799,14010,3,15017,7508.5,9198.752116,14013,1004,15740,5246.666667,8548.00739,15116,187,0,0,0,0,72,92,190.5608842,254.0811789,0,10220,1453.375,3574.535052,12800000,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,139.63.34.127,82179550,8,5,56,11607,20,0,7,5.656854249,7300,0,2321.4,3346.363967,141.9209524,0.158190207,6848295.833,23200000,80600000,3,80600000,11500000,30500000,80600000,3,1567297,391824.25,783009.901,1566339,3,0,0,0,0,172,112,0.09734782,0.060842387,0,7300,833.5,2184.061804,4770125.962,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,28034,0,28034,28034,80600000,0,80600000,80600000,DDoS
80,21.26.177.238,16473,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,705821.6475,485.6431737,2353.285714,5128.096064,13959,41,15020,7510,9178.24602,14000,1020,16432,4108,7410.393422,15220,184,0,0,0,0,72,112,182.1161901,303.5269835,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,236.254.143.107,82249991,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,141.7994076,0.158054729,6854165.917,23200000,80600000,2,80700000,11500000,30500000,80600000,2,1579727,394931.75,789157.585,1578668,7,0,0,0,0,172,112,0.097264448,0.06079028,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,29066,0,29066,29066,80600000,0,80600000,80600000,DDoS
80,217.20.225.14,16462,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,706293.2815,485.9676831,2351.714286,5569.712073,14970,8,15017,7508.5,10607.30882,15009,8,16423,4105.75,7462.339373,15292,185,0,0,0,0,72,112,182.2378812,303.729802,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,17.216.216.120,82247996,8,6,56,11607,20,0,7,5.656854249,5840,0,1934.5,2538.919278,141.8028471,0.170216913,6326768.923,22300000,80600000,1,80700000,11500000,30500000,80600000,1,1579743,315948.6,705826.3433,1578569,48,0,0,0,0,172,132,0.097266808,0.072950106,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,21044,0,21044,21044,80600000,0,80600000,80600000,DDoS
80,175.50.157.242,16838,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,690521.4396,415.7263333,2806.333333,5973.806112,14965,6,15017,7508.5,10610.13725,15011,6,16792,5597.333333,8427.697214,15311,231,0,0,0,0,72,92,178.1684286,237.5579047,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,103.205.94.29,82250176,8,7,56,11601,20,0,7,5.656854249,4380,0,1657.285714,1548.670905,141.7261405,0.18237043,5875012.571,21600000,81100000,13,81100000,11600000,30600000,81100000,65,1145117,190852.8333,461668.0491,1133183,13,0,0,0,0,172,152,0.09726423,0.085106201,0,4380,728.9375,1293.973594,1674367.663,0,0,0,0,1,0,0,0,0,777.5333333,7,1657.285714,172,0,0,0,0,0,0,8,56,7,11601,256,229,6,20,20254,0,20254,20254,81100000,0,81100000,81100000,DDoS
80,46.87.17.64,16470,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,705950.2125,425.0151791,2745,5495.01636,13940,60,15024,7512,9175.417593,14000,1024,16410,5470,8493.426929,15275,381,0,0,0,0,72,92,182.1493625,242.8658166,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,253.206.230.35,82254731,8,5,56,11607,20,0,7,5.656854249,7215,0,2321.4,3327.769794,141.7912363,0.158045621,6854560.917,23400000,81100000,3,81100000,11600000,30600000,81100000,3,1132142,283035.5,565270.5141,1130941,10,0,0,0,0,172,112,0.097258843,0.060786777,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,29026,0,29026,29026,81100000,0,81100000,81100000,DDoS
80,22.110.211.207,45348,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,256394.9899,198.4652024,5668.5,10997.03215,29689,6,15004,7502,10600.94486,14998,6,45249,9049.8,13275.39752,29689,51,0,0,0,0,72,132,66.15506748,132.310135,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,88.197.224.237,82240732,8,5,56,11607,20,0,7,5.656854249,5840,0,2321.4,3173.373883,141.815372,0.158072523,6853394.333,23400000,81100000,3,81100000,11600000,30600000,81100000,111,1132299,283074.75,565297.7187,1131021,3,0,0,0,0,172,112,0.097275399,0.060797124,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,13926,0,13926,13926,81100000,0,81100000,81100000,DDoS
80,245.190.45.64,45340,3,4,26,11601,20,0,8.666666667,10.26320288,8675,0,2900.25,4088.041942,256440.2294,154.3890604,7556.666667,12297.17289,29603,4,15001,7500.5,10601.65197,14997,4,45244,15081.33333,14710.50286,29603,189,0,0,0,0,72,92,66.16674019,88.22232025,0,8675,1453.375,3091.095642,9554872.268,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,118.93.26.25,82240361,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,141.8160117,0.145913756,7476396.455,20700000,69000000,5,81100000,11600000,25700000,69000000,170,1132440,377480,652811.0682,1131281,5,0,0,0,0,172,92,0.097275838,0.048637919,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,712,0,712,712,40600000,40300000,69000000,12100000,DDoS
80,185.226.154.170,51591,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,225368.7659,174.4490318,6448.875,12941.26328,35811,7,15021,7510.5,10611.55147,15014,7,51488,10297.6,15724.39488,35811,44,0,0,0,0,72,132,58.14967727,116.2993545,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,142.144.94.88,82233861,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,141.8272213,0.14592529,7475805.545,20700000,69000000,4,81100000,11600000,25700000,69000000,4,1132243,377414.3333,652764.8478,1131162,4,0,0,0,0,172,92,0.097283527,0.048641763,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,15,0,15,15,40600000,40300000,69000000,12100000,DDoS
80,53.242.253.94,29028,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,400544.3021,275.5959763,4146.857143,8623.619395,23345,81,5238,2619,2957.120559,4710,528,28925,7231.25,11001.48755,23345,173,0,0,0,0,72,112,103.3484911,172.2474852,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,172.107.173.203,25704,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,452342.0479,272.3311547,4284,8213.054706,20654,25,4750,2375,3111.269837,4575,175,25679,8559.666667,10715.15442,20654,252,0,0,0,0,72,92,116.713352,155.6178027,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,36.33.204.179,26495,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,438837.5165,339.6867333,3311.875,7421.213386,21265,38,4863,2431.5,3089.349527,4616,247,26457,5291.4,9168.936051,21265,43,0,0,0,0,72,132,113.2289111,226.4578222,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,233.32.15.61,26847,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,433083.771,297.9848773,3835.285714,7983.680432,21539,51,4912,2456,3133.897254,4672,240,26796,6699,10153.75126,21539,82,0,0,0,0,72,112,111.744329,186.2405483,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,3.87.3.169,28394,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,409487.92,246.5309572,4732.333333,9256.039405,23260,41,5036,2518,3067.429217,4687,349,28353,9451,12216.94999,23260,49,0,0,0,0,72,92,105.6561245,140.8748327,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,78.86.236.239,27640,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,420658.466,289.4356006,3948.571429,8265.378089,22318,53,4946,2473,3023.588596,4611,335,27587,6896.75,10530.57698,22318,97,0,0,0,0,72,112,108.5383502,180.8972504,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,193.123.233.145,29127,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,399182.8887,308.9916572,3640.875,8068.216256,23243,44,5111,2555.5,2984.697723,4666,445,29030,5806,9972.348645,23243,44,0,0,0,0,72,132,102.9972191,205.9944382,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,93.22.123.64,28916,3,4,26,11601,20,0,8.666666667,10.26320288,10135,0,2900.25,4871.82583,402095.7255,242.0805091,4819.333333,9269.240652,23394,100,5227,2613.5,3025.709917,4753,474,28787,9595.666667,12208.72656,23394,195,0,0,0,0,72,92,103.7487896,138.3317195,0,10135,1453.375,3544.652026,12600000,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,230.3.163.82,83256,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,139653.5985,84.07802441,13876,31347.48158,77816,18,5033,2516.5,717.7133829,3024,2009,83238,27746,43424.5541,77816,379,0,0,0,0,72,92,36.03343903,48.04458538,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,170.122.255.88,82439975,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,141.472629,0.145560452,7494543.182,21100000,70100000,1,82100000,11700000,26100000,70100000,1,338430,112810,194641.4143,337562,5,0,0,0,0,172,92,0.097040301,0.048520151,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,3996,0,3996,3996,41000000,41100000,70100000,12000000,DDoS
80,184.160.5.109,83415,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,139387.4003,107.8942636,10426.875,27171.77843,77622,40,4929,2464.5,621.5468607,2904,2025,83370,16674,34131.54537,77622,40,0,0,0,0,72,132,35.96475454,71.92950908,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,238.245.42.92,82441330,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,141.4703038,0.157687898,6870110.833,20200000,70100000,3,82100000,11700000,26100000,70100000,3,338769,84692.25,168613.0374,337611,4,0,0,0,0,172,112,0.097038706,0.060649191,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,4998,0,4998,4998,41000000,41100000,70100000,12000000,DDoS
80,82.157.127.218,16360,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,710696.8215,427.8728606,2726.666667,4363.72642,11362,57,4574,2287,591.1412691,2705,1869,16303,5434.333333,5559.971613,11362,335,0,0,0,0,72,92,183.3740831,244.4987775,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,46.231.252.213,83150,3,7,26,11601,20,0,8.666666667,10.26320288,2920,0,1657.285714,1299.172136,139831.6296,120.2645821,9238.888889,25641.10657,77563,48,4670,2335,899.4398257,2971,1699,83102,13850.33333,31264.11399,77563,50,0,0,0,0,72,152,36.07937462,84.18520746,0,2920,1057,1306.290856,1706395.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,215.61.89.11,82454572,8,5,56,11607,20,0,7,5.656854249,5840,0,2321.4,3173.373883,141.447584,0.157662573,6871214.333,20200000,70100000,1,82100000,11700000,26100000,70100000,1,351838,87959.5,175219.4256,350788,4,0,0,0,0,172,112,0.097023122,0.060639451,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,5002,0,5002,5002,41000000,41100000,70100000,12000000,DDoS
80,202.86.93.222,16084,3,4,26,11601,20,0,8.666666667,10.26320288,10135,0,2900.25,4871.82583,722892.3153,435.2151206,2680.666667,4374.436909,11318,49,4507,2253.5,815.2941187,2830,1677,16035,5345,5620.191545,11318,161,0,0,0,0,72,92,186.520766,248.6943546,0,10135,1453.375,3544.652026,12600000,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,112.82.182.205,16207,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,717406.0591,431.9121367,2701.166667,4369.348483,11360,48,4408,2204,708.5209947,2705,1703,16159,5386.333333,5567.848986,11360,341,0,0,0,0,72,92,185.1052015,246.8069353,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,93.243.44.236,16071,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,723477.0705,497.7910522,2295.857143,4074.426807,11264,48,4290,2145,673.1656557,2621,1669,16022,4005.5,5203.303342,11264,145,0,0,0,0,72,112,186.6716446,311.1194076,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,151.220.168.54,16055,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,724198.0691,436.0012457,2675.833333,4337.035827,11303,14,4145,2072.5,639.931637,2525,1620,16041,5347,5472.38851,11303,541,0,0,0,0,72,92,186.8576767,249.143569,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,246.108.127.193,66971,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,173612.4591,119.4546893,9567.285714,17044.07878,42761,1,42940,21470,30361.75097,42939,1,66793,16698.25,20630.42574,42860,179,0,0,0,0,72,112,44.7955085,74.65918084,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,233.92.197.239,82459590,8,6,56,11607,20,0,7,5.656854249,5755,0,1934.5,2529.124572,141.4389764,0.169780131,6343045.385,19500000,70200000,0,82200000,11700000,26200000,70200000,0,265247,53049.4,118050.3282,264223,3,0,0,0,0,172,132,0.097017218,0.072762913,0,5755,777.9333333,1799.98105,3239931.781,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,2996,0,2996,2996,41100000,41200000,70200000,12000000,DDoS
80,149.189.135.219,66965,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,173628.0146,104.5322183,11160.83333,18120.71718,42762,1,42939,21469.5,30361.04386,42938,1,66789,22263,21403.95919,42926,188,0,0,0,0,72,92,44.79952214,59.73269618,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,166.140.227.121,82458787,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,141.4403537,0.145527244,7496253.364,21100000,70200000,1,82200000,11700000,26200000,70200000,1,265394,88464.66667,152343.6561,264375,4,0,0,0,0,172,92,0.097018163,0.048509081,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,1003,0,1003,1003,41100000,41200000,70200000,12000000,DDoS
80,99.19.78.180,82453677,8,5,56,11607,20,0,7,5.656854249,7215,0,2321.4,3327.769794,141.4491194,0.157664285,6871139.75,20200000,70200000,2,82200000,11700000,26200000,70200000,2,266283,66570.75,132331.6282,265067,8,0,0,0,0,172,112,0.097024175,0.060640109,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,5988,0,5988,5988,41100000,41200000,70200000,12000000,DDoS
80,171.24.209.206,341830,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,34013.98356,26.32887693,42728.75,114376.0652,325459,15,16061,8030.5,11290.37398,16014,47,341802,68360.4,143889.4564,325459,15,0,0,0,0,72,132,8.776292309,17.55258462,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,215.68.57.82,82157471,8,5,56,11607,20,0,7,5.656854249,5840,0,2321.4,3173.373883,141.9590922,0.158232719,6846455.917,20200000,70200000,4,81900000,11700000,26200000,70200000,235,266332,66583,132360.0725,265122,4,0,0,0,0,172,112,0.097373981,0.060858738,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,937,0,937,937,40900000,41400000,70200000,11700000,DDoS
